firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
115,3,0,0,1,7.1365586,3582,3988,3920,13.1935250945529,35.5359837762223,17.9684195144403,-19,-17,-16
115,3,0,0,1,9.1426168,3592,3988,3890,10.9676898802332,27.9787392398939,19.5374991848803,-23,-16,-16
115,3,0,0,1,7.9256822,3592,3996,3890,12.3171355853406,17.5240389249145,18.0987838409081,-21,-17,-16
115,3,0,0,1,7.7765666,3616,3992,3924,15.1424472906376,31.08190812352,16.7913590445167,-21,-16,-17
115,3,0,0,1,7.4036169,3636,3996,3920,13.4640925464391,30.8111735847255,18.4511433712269,-19,-17,-16
115,3,0,0,1,6.5701299,3616,3996,3916,15.648730162644,27.1552015031695,15.8215104969598,-20,-17,-17
115,3,0,0,1,7.9979396,3616,3996,3906,12.9275642091619,24.843214473458,16.0763894909561,-19,-16,-17
115,3,0,0,1,7.2776535,3604,3992,3920,13.5693800796573,28.0564870606154,13.8904652575492,-20,-17,-16
115,3,0,0,1,8.0165705,3608,3968,3910,14.4774095506747,24.8398222093732,16.8098447943734,-21,-16,-16
115,3,0,0,1,7.1723319,3612,3988,3928,15.8509037702071,22.473493163088,18.487000953313,-23,-17,-16
115,3,0,0,1,7.2908407,3596,3996,3920,16.7756236062161,22.1747975628753,19.2853659638137,-20,-17,-17
115,3,0,0,1,6.4774155,3632,3992,3910,12.8896614474566,25.2092167268986,14.1051091103066,-22,-17,-16
115,3,0,0,1,7.7403291,3628,3964,3924,12.7774040509482,20.8465178415472,17.9066321158809,-19,-16,-16
115,3,0,0,1,7.3851058,3604,3976,3906,15.0077841845322,23.7344776516158,15.2164959569046,-22,-16,-17
115,3,0,0,1,8.1539979,3584,3984,3910,15.0132240823651,22.55937895692,17.4406205812048,-22,-16,-16
115,3,0,0,1,7.2615131,3582,3976,3886,13.9665997803465,27.7123351837732,15.2534851073047,-22,-17,-16
115,3,0,0,1,7.2966163,3588,3988,3924,16.2151329174166,24.3495800151731,13.6974619486716,-21,-16,-16
115,3,0,0,1,7.1788868,3624,3996,3910,17.367553086314,22.8540772099456,17.0185117916541,-20,-16,-17
115,3,0,0,1,6.8147654,3648,3996,3920,17.2297406361801,20.4545223001692,18.3837722765361,-20,-16,-16
115,3,0,0,1,7.8222194,3608,3980,3902,16.1635782857771,24.7049085526579,18.3064801677912,-21,-16,-16
115,3,0,0,1,7.4317104,3620,3972,3920,14.3043917343503,23.3640319839579,15.2809579037357,-21,-16,-17
115,3,0,0,1,7.623348,3636,3988,3902,12.6492221099155,20.6545264523811,17.5611736804276,-23,-17,-17
115,3,0,0,1,7.4554697,3608,3980,3932,14.8937352119298,29.7691094924673,25.6280956289775,-22,-17,-16
115,3,0,0,1,6.6842674,3616,3972,3902,20.1324028542503,24.1686282790675,15.5568409155287,-19,-17,-16
