firmware_size,done,not_done,missing,attempts,duration_sec,0239.vcc,0239.ReadRate,0239.peak_rssi
407,1,0,0,1,6.0089074,3414,3.78204240879794,-19
407,1,0,0,1,7.0679195,3420,3.99909780353552,-19
407,1,0,0,1,6.505557,3432,3.67134420393876,-20
407,1,0,0,2,10.3330642,3432,5.6003051046221,-19
407,1,0,0,2,10.3499606,3420,3.62999332807226,-19
407,1,0,0,1,7.0506838,3406,3.88446211270456,-19
407,1,0,0,1,6.5282463,3420,3.80823553784472,-19
407,1,0,0,3,13.5967465,3444,3.61073268626596,-19
407,1,0,0,2,11.2377172,3420,3.93529276807313,-19
407,1,0,0,1,5.5549417,3406,4.74960328938525,-19
407,1,0,0,1,6.0177004,3436,4.21892864525982,-19
407,1,0,0,1,6.2876318,3432,4.12011112763734,-19
407,1,0,0,1,5.5266586,3406,4.46302251951903,-19
407,1,0,0,1,6.0351883,3464,3.9615852996662,-19
407,1,0,0,1,6.2611666,3428,4.14725062167287,-19
407,1,0,0,1,6.2699477,3424,4.22611578965607,-19
407,1,0,0,1,7.0059227,3452,3.97030686898821,-19
407,1,0,0,1,6.0120209,3420,3.83521904661824,-20
407,1,0,0,1,5.2918019,3440,3.92934873795213,-20
407,1,0,0,1,6.0786586,3456,5.27351897174818,-19
407,1,0,0,1,7.027947,3410,4.54931319018768,-19
407,1,0,0,1,5.0606666,3424,4.15870793934774,-19
