firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,2,20.1620678,3698,3750,20.5323864320942,16.0244903998134,-17,-16
407,2,0,0,1,12.5146439,3714,3750,20.2639538174295,18.0862658980333,-16,-16
407,2,0,0,1,13.0421385,3698,3750,17.5828342891496,15.6945296927775,-16,-16
407,2,0,0,1,12.3263123,3718,3726,20.3130548580184,17.4028415435337,-16,-16
407,2,0,0,1,11.8256589,3722,3742,18.8069358915024,16.1565847073822,-16,-16
407,2,0,0,1,15.8415365,3698,3750,22.0884057929914,16.8696515569593,-16,-16
407,2,0,0,1,15.3007072,3718,3752,18.4360847187111,15.7903977341306,-17,-16
407,2,0,0,1,13.9540791,3734,3746,19.8759391680025,17.8191935062995,-16,-16
407,2,0,0,1,12.1717267,3694,3750,19.4130279961178,19.5368949988357,-16,-16
407,2,0,0,1,16.3998804,3702,3768,17.9591754845042,16.5031713749285,-16,-16
407,2,0,0,1,11.2478885,3734,3752,18.4855706513632,14.7997924773099,-17,-16
407,2,0,0,1,11.7637953,3686,3752,18.5092879282099,15.7010603746808,-16,-16
407,2,0,0,1,13.3711357,3738,3764,19.0155695180421,16.7031814971431,-17,-16
407,2,0,0,1,10.0687201,3734,3756,19.3091038597053,19.2100322472408,-17,-16
407,2,0,0,1,12.4007416,3738,3726,18.2309019256911,19.1775726725726,-16,-16
407,2,0,0,1,10.931676,3738,3742,20.8409364935319,15.0546873561964,-16,-16
407,2,0,0,1,13.7811471,3706,3752,18.0748969504938,16.6833318444724,-16,-16
407,2,0,0,1,10.8295086,3750,3738,18.7007361472858,25.3659453087477,-16,-16
407,2,0,0,1,13.0048682,3678,3750,19.2301721212972,17.5527225528607,-16,-16
407,2,0,0,1,12.6911485,3750,3756,18.8608611759698,13.8964365612957,-16,-16
407,2,0,0,1,13.196421,3738,3760,18.8923359139326,18.6636508532576,-16,-16
407,2,0,0,1,10.3805796,3698,3752,19.6675368630964,15.7121337619034,-16,-16
407,2,0,0,2,14.8526871,3752,3764,20.5213530659159,16.9170572965395,-16,-16
407,2,0,0,1,17.096363,3694,3750,19.8388878695355,16.5959666590242,-16,-16
407,2,0,0,1,13.7347204,3710,3742,21.9022323943174,14.6815742546178,-16,-16
407,2,0,0,1,14.3040178,3702,3746,18.1510392343901,15.9883958453893,-16,-16
407,2,0,0,1,13.2869191,3738,3768,16.9681671287925,16.6759422409654,-16,-16
407,2,0,0,1,12.421562,3702,3742,22.2552328828941,15.8907109334078,-16,-16
407,2,0,0,1,12.1502245,3710,3730,18.6153497520218,15.4853965878384,-16,-16
407,2,0,0,1,10.810415,3710,3764,18.0747378622732,17.3063979585583,-16,-16
407,2,0,0,1,13.3347185,3742,3750,17.9745151572256,15.986410172134,-16,-16
407,2,0,0,1,16.2968354,3742,3750,18.1655169034064,15.8509308289848,-16,-16
407,2,0,0,1,13.1651929,3686,3756,19.992979524043,18.2309838304847,-16,-16
407,2,0,0,1,14.1879851,3742,3756,19.2364239948488,14.7684153178402,-16,-16
