firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
407,1,0,0,1,4.5821159,3898,5.97555757927772,-17
407,1,0,0,1,4.7657018,3910,8.98430621390555,-16
407,1,0,0,1,3.9115274,3886,7.17412093702628,-16
407,1,0,0,1,4.531458,3898,9.08395573570049,-16
407,1,0,0,1,5.1877828,3902,4.9449527855908,-16
407,1,0,0,1,4.4721384,3898,10.0129066366546,-17
407,1,0,0,1,5.0878617,3914,11.0825059319113,-16
407,1,0,0,1,4.0451799,3886,9.38362707213945,-17
407,1,0,0,1,4.259228,3906,7.70512783962855,-17
407,1,0,0,1,5.0093962,3902,5.2284957199534,-17
407,1,0,0,1,3.8550837,3906,6.47785867903506,-17
407,1,0,0,1,4.5019272,3910,7.95166658980056,-16
407,1,0,0,1,4.5711983,3914,6.61714833992291,-16
407,1,0,0,1,4.481895,3894,6.31140603610251,-18
407,1,0,0,1,3.9896654,3910,6.63033684100253,-16
407,1,0,0,1,5.0143998,3916,5.98598083288937,-17
407,1,0,0,1,4.5563882,3906,6.73648358251586,-17
407,1,0,0,1,4.4829319,3382,6.52802022119544,-17
407,1,0,0,1,5.9844899,3902,5.12897052842245,-17
