firmware_size,done,not_done,missing,attempts,duration_sec,0239.vcc,0239.ReadRate,0239.peak_rssi
115,1,0,0,1,3.0618891,3410,5.25856633602554,-19
115,1,0,0,1,3.0573029,3452,4.70055358419561,-20
115,1,0,0,1,2.8191596,3414,5.38401485988101,-19
115,1,0,0,1,3.030677,3424,3.8258854820654,-21
115,1,0,0,1,3.0604014,3436,4.80059527381395,-19
115,1,0,0,1,3.0777197,3456,4.19867103664348,-20
115,1,0,0,1,2.7909552,3406,4.06550669629608,-20
115,1,0,0,1,3.038604,3432,3.9324329372718,-21
115,1,0,0,1,2.8186551,3402,4.66445757955699,-19
115,1,0,0,1,2.8203259,3428,3.86682200979621,-20
115,1,0,0,1,2.3111318,3440,3.82017518559366,-19
115,1,0,0,1,2.8169654,3410,4.71379042959129,-19
115,1,0,0,1,2.7620039,3436,4.35824798431031,-20
115,1,0,0,1,2.2911858,3480,3.71677159732348,-19
115,1,0,0,1,3.0433783,3440,3.97317471360363,-19
115,1,0,0,1,2.8246693,3428,3.68416534681443,-19
115,1,0,0,1,3.5469472,3444,3.61065576730046,-19
115,1,0,0,1,3.2752975,3444,4.11375520441455,-19
115,1,0,0,1,3.0710487,3428,3.72526193247963,-20
115,1,0,0,1,3.5446208,3420,4.41213779106321,-21
115,1,0,0,1,3.0239633,3476,4.46292492066035,-20
115,1,0,0,1,3.0454725,3432,4.74418185397883,-20
115,1,0,0,1,2.5376275,3410,5.49178977428744,-20
115,1,0,0,1,2.8137213,3440,4.3759922562441,-21
115,1,0,0,2,4.3368128,3436,4.98863588744839,-19
115,1,0,0,1,3.0739486,3410,4.68610368754185,-19
