firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
1280,1,0,0,1,8.4880131,3780,5.03088206958414,-17
1280,1,0,0,1,8.0648093,3788,5.45101121709088,-17
1280,1,0,0,1,8.6579298,3792,4.58980246867116,-17
1280,1,0,0,1,8.4093318,3784,3.59969647359335,-17
1280,1,0,0,1,8.4354646,3776,5.34222279205932,-17
1280,1,0,0,1,8.6516059,3796,4.66073138061117,-18
1280,1,0,0,1,8.4988968,3780,5.27555545004445,-18
1280,1,0,0,1,9.7506563,3784,3.525138467439,-18
1280,1,0,0,1,9.0169755,3784,4.38082896674206,-18
1280,1,0,0,1,8.7041209,3776,4.16277967114873,-17
1280,1,0,0,1,8.4367745,3784,4.35071647598927,-17
1280,1,0,0,2,10.4709369,3788,3.68612770073361,-18
1280,1,0,0,1,7.9166936,3780,3.68704508776826,-17
1280,1,0,0,1,8.2605145,3800,5.79025384472855,-17
1280,1,0,0,1,8.1719695,3800,3.90606842885038,-17
1280,1,0,0,1,9.201462,3784,3.85506200481729,-17
1280,1,0,0,1,9.1905478,3776,3.70300287612233,-17
1280,1,0,0,2,15.2777972,3776,3.68480203401072,-17
1280,1,0,0,1,8.6826228,3792,4.20353870702512,-19
1280,1,0,0,1,8.4236641,3776,6.06927224570356,-17
1280,1,0,0,1,8.2064613,3800,5.35322448800423,-17
1280,1,0,0,1,9.0022411,3788,3.54254292942085,-17
1280,1,0,0,1,8.6965046,3792,3.58863736927043,-17
1280,1,0,0,1,8.8809324,3796,4.22440727341547,-17
